Sample Names	MutationType	0	1	2	3	4
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0					
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0					
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	2178.0	1.0	0.0	0.0	0.0	0.0
CHOL	2403.0	1.0	0.0	0.0	0.0	0.0
CHOL	4179.0	1.0	0.0	0.0	0.0	0.0
CHOL	1065.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0					
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0	1.0	0.0	0.0	0.0	0.0
CHOL	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	2002.0	1.0	0.0	0.0	0.0	0.0
COAD	1325.0	1.0	0.0	0.0	0.0	0.0
COAD	3314.0	1.0	0.0	0.0	0.0	0.0
COAD	2307.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	1898.0	1.0	0.0	0.0	0.0	0.0
COAD	2491.0	1.0	0.0	0.0	0.0	0.0
COAD	5150.0	1.0	0.0	0.0	0.0	0.0
COAD	971.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	394.0	1.0	0.0	0.0	0.0	0.0
COAD	204.0	1.0	0.0	0.0	0.0	0.0
COAD	1373.0	1.0	0.0	0.0	0.0	0.0
COAD	265.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	2178.0	1.0	0.0	0.0	0.0	0.0
COAD	2403.0	1.0	0.0	0.0	0.0	0.0
COAD	4179.0	1.0	0.0	0.0	0.0	0.0
COAD	1065.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0	1.0	0.0	0.0	0.0	0.0
COAD	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	2002.0	1.0	0.0	0.0	0.0	0.0
DLBC	1325.0	1.0	0.0	0.0	0.0	0.0
DLBC	3314.0	1.0	0.0	0.0	0.0	0.0
DLBC	2307.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	1898.0	1.0	0.0	0.0	0.0	0.0
DLBC	2491.0	1.0	0.0	0.0	0.0	0.0
DLBC	5150.0	1.0	0.0	0.0	0.0	0.0
DLBC	971.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	394.0	1.0	0.0	0.0	0.0	0.0
DLBC	204.0	1.0	0.0	0.0	0.0	0.0
DLBC	1373.0	1.0	0.0	0.0	0.0	0.0
DLBC	265.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	2178.0	1.0	0.0	0.0	0.0	0.0
DLBC	2403.0	1.0	0.0	0.0	0.0	0.0
DLBC	4179.0	1.0	0.0	0.0	0.0	0.0
DLBC	1065.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0	1.0	0.0	0.0	0.0	0.0
DLBC	0.0					
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	2002.0	1.0	0.0	0.0	0.0	0.0
ESCA	1325.0	1.0	0.0	0.0	0.0	0.0
ESCA	3314.0	1.0	0.0	0.0	0.0	0.0
ESCA	2307.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0					
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0					
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
ESCA	0.0	1.0	0.0	0.0	0.0	0.0
